playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,shots_against,saves,save_pct,gsax,gsax_per_60
8474596,2022,Jake Allen,MTL,G,all,42,147025.0,143.07,145.0,2493.0,95.41,125.0,302.06,286.0,1319.98,1335.0,36.17,23.0,714.8,602.0,506.07,609.0,132.84,1249.0,384.0,172.0,37.42,48.21,57.45,37.0,56.0,52.0,688.0,2.0,1.0,1319.98,1190.0,0.9015288110425915,-1.9300000000000068,-0.0007876211528651617
8482982,2022,Jet Greaves,CBJ,G,all,1,3537.0,6.03,3.0,84.0,4.13,4.0,10.55,14.0,50.44,49.0,0.81,0.0,28.27,24.0,17.54,21.0,5.69,43.0,16.0,9.0,1.43,2.02,2.58,1.0,1.0,1.0,16.0,0.0,0.0,50.44,46.0,0.9119746233148296,3.0300000000000002,0.05139949109414759
8467950,2022,Craig Anderson,BUF,G,all,26,89402.0,76.43,76.0,1385.0,55.62,75.0,185.17,159.0,797.32,823.0,26.54,29.0,443.5,350.0,311.02,417.0,72.53,779.0,245.0,74.0,22.92,29.8,23.72,25.0,33.0,18.0,287.0,2.0,1.0,797.32,747.0,0.9368885767320523,0.4300000000000068,0.000288584148005642
8479193,2022,Casey DeSmith,PIT,G,all,38,123957.0,111.88,109.0,2039.0,81.66,112.0,254.51,197.0,1114.79,1142.0,39.44,32.0,611.24,522.0,443.75,576.0,107.43,1091.0,331.0,118.0,33.88,41.43,36.55,39.0,40.0,30.0,499.0,2.0,1.0,1114.79,1033.0,0.9266319217072274,2.8799999999999955,0.0013940318013504662
8476899,2022,Matt Murray,TOR,G,all,26,88390.0,74.95,74.0,1439.0,54.12,72.0,176.12,158.0,762.38,761.0,23.81,24.0,417.33,353.0,295.23,362.0,71.37,722.0,245.0,76.0,20.59,30.87,23.49,27.0,25.0,22.0,396.0,0.0,0.0,762.38,687.0,0.901125423017393,0.9500000000000028,0.0006448693291096297
8475852,2022,Petr Mrazek,CHI,G,all,39,129910.0,125.69,132.0,2289.0,89.35,129.0,283.98,186.0,1227.9,1248.0,31.43,24.0,673.0,589.0,478.47,618.0,119.74,1170.0,378.0,143.0,36.05,45.6,44.04,50.0,41.0,41.0,598.0,4.0,2.0,1227.9,1116.0,0.9088688003909112,-6.310000000000002,-0.0029143253021322465
8481668,2022,Arturs Silovs,VAN,G,all,5,18356.0,13.23,14.0,277.0,10.46,17.0,34.6,43.0,145.68,152.0,4.49,4.0,79.93,59.0,59.06,66.0,12.28,156.0,32.0,14.0,4.35,4.18,4.7,6.0,2.0,6.0,75.0,0.0,0.0,145.68,138.0,0.9472817133443162,-0.7699999999999996,-0.002516888210939201
8479361,2022,Joseph Woll,TOR,G,all,7,24986.0,20.67,15.0,408.0,15.93,25.0,51.37,53.0,218.15,219.0,7.37,7.0,120.37,113.0,84.18,87.0,19.51,218.0,58.0,24.0,6.16,7.5,7.0,3.0,9.0,3.0,108.0,0.0,0.0,218.15,204.0,0.9351363740545496,5.670000000000002,0.013615624749859926
8476412,2022,Jordan Binnington,STL,G,all,61,210964.0,184.84,194.0,3413.0,133.78,197.0,431.95,355.0,1875.14,1826.0,53.28,52.0,1027.7,859.0,741.08,930.0,175.68,1832.0,569.0,180.0,55.64,69.4,59.79,59.0,76.0,59.0,832.0,9.0,3.0,1875.14,1632.0,0.8703350149855477,-9.159999999999997,-0.0026051838228323305
8481031,2022,Ivan Prosvetov,ARI,G,all,7,25322.0,26.28,28.0,423.0,18.07,29.0,56.36,18.0,242.44,234.0,6.66,1.0,131.61,149.0,89.72,104.0,24.56,243.0,54.0,33.0,6.73,6.7,12.85,10.0,8.0,10.0,93.0,0.0,0.0,242.44,206.0,0.8496947698399604,-1.7199999999999989,-0.004075507463865411
8478048,2023,Igor Shesterkin,NYR,G,all,55,196626.0,153.08,141.0,3231.0,113.42,191.0,420.72,277.0,1681.25,1607.0,59.92,11.0,903.9,791.0,661.18,898.0,144.44,1746.0,395.0,169.0,48.54,49.42,55.12,52.0,52.0,37.0,921.0,6.0,3.0,1681.25,1466.0,0.8719702602230484,12.080000000000013,0.0036861859570962168
8479979,2023,Jake Oettinger,DAL,G,all,54,185075.0,141.95,140.0,2986.0,103.79,123.0,377.88,339.0,1565.69,1476.0,58.55,6.0,847.07,748.0,624.09,791.0,136.16,1592.0,411.0,144.0,43.63,51.22,47.11,45.0,61.0,34.0,839.0,2.0,1.0,1565.69,1336.0,0.8532979069930829,1.9499999999999886,0.0006321761448061559
8477968,2023,Alex Nedeljkovic,PIT,G,all,38,123628.0,98.7,102.0,2138.0,75.05,111.0,274.01,229.0,1119.68,1039.0,39.39,7.0,605.31,561.0,447.17,528.0,93.87,1168.0,281.0,89.0,34.05,35.64,29.02,33.0,41.0,28.0,600.0,0.0,0.0,1119.68,937.0,0.8368462417833666,-3.299999999999997,-0.001601578930339404
8477967,2023,Thatcher Demko,VAN,G,all,51,180953.0,144.99,123.0,2825.0,104.77,170.0,369.41,313.0,1523.35,1492.0,50.72,7.0,823.92,764.0,596.91,719.0,137.18,1564.0,351.0,177.0,42.43,43.86,58.7,49.0,35.0,39.0,733.0,0.0,0.0,1523.35,1369.0,0.8986772573604228,21.99000000000001,0.007291396108381738
8476999,2023,Linus Ullmark,BOS,G,all,40,144008.0,117.75,103.0,2428.0,87.8,124.0,314.21,272.0,1288.49,1208.0,39.28,9.0,693.26,662.0,509.28,598.0,112.03,1347.0,280.0,139.0,38.94,35.7,43.11,34.0,28.0,41.0,662.0,2.0,1.0,1288.49,1105.0,0.8575929964532126,14.75,0.006145491917115716
8478009,2023,Ilya Sorokin,NYI,G,all,56,199559.0,168.43,167.0,3697.0,125.4,200.0,464.19,352.0,1878.25,1822.0,57.65,3.0,1014.75,951.0,744.53,908.0,159.2,2005.0,375.0,201.0,53.62,46.7,68.11,70.0,50.0,47.0,1116.0,0.0,0.0,1878.25,1655.0,0.8811393584453614,1.4300000000000068,0.000429948035418099
8478872,2023,Karel Vejmelka,ARI,G,all,38,122408.0,107.33,114.0,2110.0,76.7,112.0,272.42,230.0,1131.27,1091.0,32.71,1.0,611.81,526.0,450.16,570.0,99.55,1166.0,276.0,115.0,34.02,34.07,39.24,48.0,35.0,31.0,553.0,2.0,1.0,1131.27,977.0,0.8636311402229353,-6.670000000000002,-0.0032693941572446254
8480280,2023,Jeremy Swayman,BOS,G,all,44,153951.0,126.41,108.0,2649.0,94.03,139.0,341.92,310.0,1387.57,1287.0,42.55,5.0,744.02,669.0,543.82,660.0,120.44,1405.0,344.0,149.0,37.92,42.95,45.54,34.0,37.0,37.0,751.0,0.0,0.0,1387.57,1179.0,0.8496868626447676,18.409999999999997,0.0071750102305278935
8476945,2023,Connor Hellebuyck,WPG,G,all,60,214040.0,175.12,142.0,3495.0,127.43,222.0,461.87,365.0,1864.27,1798.0,60.9,4.0,1012.27,880.0,730.09,959.0,164.85,1919.0,448.0,203.0,51.73,56.54,66.85,46.0,43.0,53.0,925.0,2.0,1.0,1864.27,1656.0,0.8882833495148235,33.120000000000005,0.009284245935339192
8484293,2023,Yaniv Perets,CAR,G,all,1,766.0,0.08,0.0,1.0,0.05,0.0,0.15,0.0,0.78,1.0,0.14,0.0,0.36,0.0,0.32,1.0,0.08,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,1.282051282051282,0.08,0.006266318537859008
8482661,2023,Jesper Wallstedt,MIN,G,all,3,10757.0,6.33,9.0,166.0,5.25,4.0,21.54,17.0,83.83,87.0,3.23,0.0,48.71,40.0,34.33,49.0,6.11,96.0,18.0,5.0,2.72,2.13,1.48,6.0,2.0,1.0,47.0,0.0,0.0,83.83,78.0,0.9304544912322558,-2.67,-0.014892628056149484
8478007,2023,Elvis Merzlikins,CBJ,G,all,41,135520.0,123.65,130.0,2546.0,91.12,154.0,313.63,240.0,1308.3,1266.0,42.82,7.0,709.78,657.0,511.77,613.0,117.77,1292.0,366.0,137.0,37.95,45.27,40.44,48.0,52.0,30.0,751.0,4.0,2.0,1308.3,1136.0,0.8683023771306275,-6.349999999999994,-0.0028113931523022404
8470594,2023,Marc-Andre Fleury,MIN,G,all,40,133960.0,99.89,111.0,2163.0,75.91,82.0,265.28,200.0,1111.62,1056.0,38.93,6.0,618.75,562.0,445.78,578.0,96.29,1175.0,267.0,101.0,33.01,33.25,33.62,45.0,35.0,31.0,620.0,4.0,2.0,1111.62,945.0,0.8501106493226104,-11.11,-0.004976112272320096
8475852,2023,Petr Mrazek,CHI,G,all,56,189160.0,161.6,160.0,3366.0,120.17,171.0,424.47,321.0,1763.8,1725.0,46.27,4.0,966.18,880.0,707.39,899.0,154.77,1834.0,437.0,168.0,53.85,54.16,53.59,62.0,64.0,34.0,927.0,4.0,2.0,1763.8,1565.0,0.8872888082549042,1.5999999999999943,0.0005075068724888965
8480193,2023,Daniil Tarasov,CBJ,G,all,24,82588.0,73.04,73.0,1476.0,54.33,84.0,194.1,162.0,801.96,796.0,22.9,2.0,437.82,384.0,310.92,390.0,68.79,833.0,184.0,80.0,24.4,23.33,25.31,40.0,21.0,12.0,379.0,0.0,0.0,801.96,723.0,0.9015412240011971,0.04000000000000625,2.9059911851605258e-05
8480947,2023,Kevin Lankinen,NSH,G,all,24,71485.0,60.08,56.0,1148.0,40.99,67.0,147.49,117.0,608.28,610.0,23.65,3.0,323.45,270.0,237.27,318.0,57.45,590.0,172.0,68.0,17.93,21.1,21.05,18.0,21.0,17.0,318.0,0.0,0.0,608.28,554.0,0.9107647793779181,4.079999999999998,0.0034244946492271093
8484312,2023,Georgi Romanov,SJS,G,all,2,3555.0,2.99,1.0,66.0,2.39,3.0,9.24,7.0,37.83,30.0,0.92,0.0,20.56,28.0,15.63,13.0,2.83,40.0,9.0,3.0,1.0,1.24,0.75,0.0,1.0,0.0,14.0,0.0,0.0,37.83,29.0,0.7665873645255089,1.9900000000000002,0.03358649789029536
8475717,2023,Calvin Pickard,EDM,G,all,23,77781.0,53.09,53.0,1164.0,39.49,54.0,149.22,114.0,601.02,581.0,25.49,0.0,328.37,288.0,239.12,317.0,51.01,632.0,142.0,57.0,18.4,17.35,17.33,21.0,21.0,11.0,333.0,2.0,1.0,601.02,528.0,0.8785065388838974,0.09000000000000341,6.942569522120062e-05
8478492,2023,Ilya Samsonov,TOR,G,all,40,138058.0,111.86,120.0,2320.0,81.03,124.0,300.49,237.0,1212.7,1087.0,40.98,5.0,651.89,628.0,472.82,548.0,107.41,1251.0,272.0,136.0,34.27,32.97,44.63,44.0,41.0,35.0,661.0,0.0,0.0,1212.7,967.0,0.7973942442483714,-8.14,-0.003537643599067059
8477035,2023,Matt Tomkins,TBL,G,all,6,21613.0,20.39,20.0,386.0,13.04,20.0,46.9,41.0,194.29,185.0,5.87,1.0,101.68,92.0,76.53,90.0,18.76,201.0,37.0,27.0,6.36,4.89,9.13,11.0,7.0,2.0,121.0,0.0,0.0,194.29,165.0,0.8492459725153122,0.39000000000000057,0.0010826817193355866
8479312,2023,Alex Lyon,DET,G,all,44,149931.0,129.11,127.0,2696.0,91.37,127.0,339.3,262.0,1381.44,1325.0,40.1,2.0,751.01,739.0,552.87,647.0,122.4,1443.0,338.0,129.0,40.58,41.59,46.94,46.0,51.0,30.0,786.0,2.0,1.0,1381.44,1198.0,0.8672110261755849,2.1100000000000136,0.0008443884186725948
8478470,2023,Sam Montembeault,MTL,G,all,41,145726.0,130.34,127.0,2685.0,96.7,154.0,333.19,269.0,1380.68,1307.0,38.58,6.0,752.26,690.0,537.16,651.0,124.11,1432.0,313.0,151.0,40.5,39.47,50.37,46.0,49.0,32.0,789.0,0.0,0.0,1380.68,1180.0,0.8546513312280904,3.3400000000000034,0.0013751835636742942
8479496,2023,David Rittich,LAK,G,all,24,81871.0,62.82,49.0,1273.0,47.7,69.0,157.76,107.0,663.81,621.0,25.0,2.0,362.56,323.0,258.85,361.0,60.4,666.0,172.0,74.0,18.9,21.08,22.84,16.0,18.0,15.0,361.0,0.0,0.0,663.81,572.0,0.8616923517271509,13.82,0.01012812839711253
8475660,2023,Cam Talbot,LAK,G,all,54,186967.0,140.74,130.0,3021.0,107.12,147.0,370.81,345.0,1552.32,1491.0,58.35,5.0,853.44,764.0,614.03,748.0,132.62,1612.0,381.0,145.0,44.49,47.35,48.9,50.0,43.0,37.0,883.0,4.0,2.0,1552.32,1361.0,0.8767522160379304,10.740000000000009,0.003446597527905997
8475683,2023,Sergei Bobrovsky,FLA,G,all,58,204854.0,150.55,135.0,3046.0,108.36,145.0,395.06,311.0,1617.51,1584.0,65.79,7.0,872.35,783.0,652.7,856.0,144.83,1659.0,400.0,176.0,45.87,48.97,55.7,43.0,44.0,48.0,811.0,4.0,2.0,1617.51,1449.0,0.8958213550457185,15.550000000000011,0.004554463178654069
8481033,2023,Akira Schmid,NJD,G,all,19,54849.0,44.95,48.0,830.0,31.4,54.0,110.43,92.0,469.7,457.0,16.3,2.0,247.38,200.0,185.27,239.0,42.45,448.0,139.0,48.0,12.63,17.11,15.22,13.0,21.0,14.0,195.0,2.0,1.0,469.7,409.0,0.8707685756866085,-3.049999999999997,-0.0033364327517365826
8473575,2023,Semyon Varlamov,NYI,G,all,28,95684.0,78.14,69.0,1773.0,59.7,96.0,219.08,124.0,889.59,837.0,27.72,4.0,482.03,466.0,354.18,466.0,75.11,922.0,221.0,80.0,25.05,27.55,25.55,20.0,28.0,21.0,550.0,0.0,0.0,889.59,768.0,0.8633190570937173,9.14,0.005731365745579199
8481020,2023,Justus Annunen,COL,G,all,14,48065.0,41.51,30.0,810.0,30.26,48.0,106.12,93.0,433.25,414.0,14.97,2.0,230.99,210.0,167.63,208.0,38.94,428.0,113.0,50.0,12.32,14.39,14.8,12.0,13.0,5.0,219.0,0.0,0.0,433.25,384.0,0.8863242931332949,11.509999999999998,0.014368043274732132
8481031,2023,Ivan Prosvetov,COL,G,all,11,29651.0,26.87,26.0,486.0,18.29,28.0,63.98,58.0,266.78,248.0,8.67,1.0,138.84,125.0,103.27,123.0,24.74,269.0,59.0,32.0,7.78,7.69,11.4,8.0,12.0,6.0,126.0,0.0,0.0,266.78,222.0,0.8321463378064323,0.870000000000001,0.0017604802536170807
8480843,2023,Lukas Dostal,ANA,G,all,44,139369.0,123.73,129.0,2570.0,93.32,123.0,322.66,298.0,1346.54,1310.0,33.97,4.0,751.03,699.0,525.65,611.0,115.24,1388.0,365.0,110.0,40.68,44.96,38.1,39.0,59.0,31.0,707.0,8.0,4.0,1346.54,1181.0,0.8770626940157737,-5.269999999999996,-0.002268797221763805
8474636,2023,Michael Hutchinson,DET,G,all,1,3468.0,2.98,3.0,64.0,2.49,1.0,8.99,6.0,38.23,36.0,0.79,1.0,20.77,21.0,15.6,20.0,2.85,39.0,12.0,1.0,1.15,1.48,0.35,1.0,2.0,0.0,12.0,0.0,0.0,38.23,33.0,0.8631964425843579,-0.020000000000000018,-0.00034602076124567505
8479193,2023,Casey DeSmith,VAN,G,all,29,99809.0,79.58,80.0,1564.0,56.06,96.0,196.42,131.0,807.89,760.0,27.96,1.0,436.4,390.0,315.27,414.0,74.95,801.0,216.0,95.0,22.08,27.4,30.1,24.0,33.0,23.0,452.0,0.0,0.0,807.89,680.0,0.8416987461164268,-0.4200000000000017,-0.0002524822410804647
8477480,2023,Eric Comrie,BUF,G,all,10,31194.0,29.07,32.0,503.0,20.16,37.0,67.46,46.0,282.11,254.0,8.84,2.0,149.56,139.0,104.53,126.0,27.78,259.0,88.0,33.0,7.39,11.0,10.68,8.0,12.0,12.0,123.0,0.0,0.0,282.11,222.0,0.7869270851795399,-2.9299999999999997,-0.0056356991729178685
8481668,2023,Arturs Silovs,VAN,G,all,4,14593.0,9.97,10.0,199.0,7.16,12.0,24.22,19.0,103.65,84.0,4.97,0.0,56.59,49.0,38.7,47.0,9.18,107.0,20.0,13.0,2.93,2.76,4.28,4.0,2.0,4.0,59.0,0.0,0.0,103.65,74.0,0.7139411480945489,-0.02999999999999936,-0.0001233468101144358
8477970,2023,Vitek Vanecek,NJD,G,all,32,107509.0,83.85,95.0,1638.0,60.04,86.0,211.55,136.0,884.81,862.0,32.66,2.0,475.54,435.0,350.1,456.0,79.96,897.0,211.0,103.0,24.99,25.75,33.11,26.0,32.0,37.0,427.0,0.0,0.0,884.81,767.0,0.8668527706513264,-11.150000000000006,-0.006222734840804029
8479973,2023,Stuart Skinner,EDM,G,all,59,201681.0,148.98,147.0,3021.0,107.49,148.0,391.4,319.0,1616.92,1553.0,63.42,4.0,872.56,782.0,638.36,810.0,142.65,1636.0,428.0,149.0,48.23,51.93,48.83,59.0,52.0,36.0,808.0,0.0,0.0,1616.92,1406.0,0.8695544615689087,1.9799999999999898,0.0005890490427953025
8475831,2023,Philipp Grubauer,SEA,G,all,36,119796.0,89.15,95.0,1907.0,66.67,108.0,239.68,192.0,986.07,941.0,33.85,1.0,546.65,437.0,392.32,529.0,84.82,1032.0,237.0,99.0,28.23,28.9,32.02,40.0,29.0,26.0,539.0,4.0,2.0,986.07,846.0,0.8579512610666585,-5.849999999999994,-0.0029299809676449936
8482076,2023,Nico Daws,NJD,G,all,21,68643.0,57.4,60.0,1136.0,42.17,75.0,145.75,117.0,608.55,568.0,22.38,3.0,329.57,281.0,241.41,300.0,55.04,599.0,173.0,65.0,15.47,21.83,20.11,23.0,20.0,17.0,299.0,0.0,0.0,608.55,508.0,0.8347711773888753,-2.6000000000000014,-0.002272627944582843
8481035,2023,Samuel Ersson,PHI,G,all,51,168568.0,127.24,132.0,2772.0,89.19,143.0,323.1,216.0,1317.0,1204.0,52.61,1.0,703.27,652.0,518.66,659.0,120.16,1327.0,333.0,146.0,36.39,42.24,48.61,49.0,48.0,35.0,966.0,4.0,2.0,1317.0,1072.0,0.8139711465451784,-4.760000000000005,-0.001694271747899959
8475839,2023,Louis Domingue,NYR,G,all,1,3600.0,2.42,1.0,63.0,2.27,4.0,7.89,2.0,33.04,26.0,1.04,2.0,20.41,24.0,13.9,17.0,2.22,40.0,6.0,2.0,1.03,0.76,0.63,0.0,1.0,0.0,15.0,0.0,0.0,33.04,25.0,0.7566585956416465,1.42,0.023666666666666666
8481611,2023,Pyotr Kochetkov,CAR,G,all,42,142289.0,92.68,92.0,1920.0,68.74,102.0,260.36,210.0,1036.29,1031.0,46.38,5.0,553.14,474.0,410.8,541.0,89.15,1055.0,267.0,99.0,29.05,33.34,30.29,36.0,35.0,21.0,499.0,8.0,5.0,1036.29,939.0,0.9061170135772805,0.6800000000000068,0.0002867403664373241
8474593,2023,Jacob Markstrom,CGY,G,all,48,169867.0,144.7,131.0,2848.0,101.81,154.0,353.11,286.0,1472.15,1379.0,53.13,12.0,782.43,701.0,577.44,734.0,138.64,1460.0,375.0,174.0,41.56,47.21,55.93,59.0,32.0,40.0,839.0,0.0,0.0,1472.15,1248.0,0.8477397004381346,13.699999999999989,0.004839079986106773
8474596,2023,Jake Allen,NJD,G,all,34,119213.0,112.08,114.0,2165.0,80.06,142.0,273.48,212.0,1129.9,1087.0,30.9,8.0,608.43,540.0,434.23,530.0,105.53,1122.0,293.0,132.0,32.83,36.92,42.32,48.0,34.0,32.0,618.0,2.0,1.0,1129.9,973.0,0.861138153818922,-1.9200000000000017,-0.0009663375638562916
8478965,2023,Kenneth Appleby,NYI,G,all,1,1200.0,0.7,2.0,16.0,0.63,0.0,1.9,6.0,9.06,8.0,0.36,0.0,4.64,1.0,3.86,3.0,0.7,9.0,3.0,0.0,0.32,0.38,0.0,1.0,1.0,0.0,4.0,0.0,0.0,9.06,6.0,0.662251655629139,-1.3,-0.065
8476434,2023,John Gibson,ANA,G,all,46,153689.0,141.41,151.0,2705.0,99.81,157.0,341.7,243.0,1435.4,1343.0,40.58,5.0,777.59,693.0,559.3,716.0,134.52,1420.0,394.0,154.0,40.45,49.98,50.98,59.0,53.0,39.0,737.0,2.0,1.0,1435.4,1192.0,0.830430542009196,-9.590000000000003,-0.003743924418793799
8480981,2023,Joel Hofer,STL,G,all,30,97719.0,82.33,72.0,1594.0,59.67,93.0,211.22,186.0,877.13,831.0,26.34,3.0,475.94,414.0,344.32,436.0,78.41,888.0,232.0,83.0,25.62,29.29,27.43,21.0,31.0,20.0,391.0,4.0,2.0,877.13,759.0,0.8653221301289432,10.329999999999998,0.0063426764498204025
8480191,2023,Matt Villalta,ARI,G,all,2,4318.0,2.54,5.0,62.0,2.26,0.0,7.87,7.0,34.53,29.0,1.19,0.0,19.13,20.0,15.12,16.0,2.53,42.0,4.0,2.0,1.28,0.49,0.78,2.0,2.0,1.0,14.0,0.0,0.0,34.53,24.0,0.6950477845351868,-2.46,-0.03418249189439555
8478039,2023,Kaapo Kahkonen,NJD,G,all,37,114853.0,117.36,116.0,2289.0,82.9,136.0,282.39,266.0,1207.53,1139.0,28.42,1.0,671.68,613.0,480.75,540.0,111.18,1246.0,291.0,138.0,38.05,35.62,43.69,52.0,40.0,24.0,614.0,4.0,2.0,1207.53,1023.0,0.8471839208963753,1.3599999999999994,0.0007104733877216961
8478916,2023,Joey Daccord,SEA,G,all,50,169967.0,119.76,116.0,2781.0,98.26,140.0,368.07,364.0,1470.44,1374.0,47.56,8.0,826.02,735.0,598.17,702.0,115.11,1624.0,322.0,115.0,43.73,39.08,36.95,40.0,46.0,30.0,720.0,0.0,0.0,1470.44,1258.0,0.8555262370446941,3.760000000000005,0.0013273164790812352
8482221,2023,Devon Levi,BUF,G,all,23,77694.0,77.66,67.0,1298.0,51.06,104.0,167.66,127.0,712.44,666.0,22.68,4.0,376.02,330.0,268.47,332.0,72.98,674.0,182.0,109.0,20.35,22.6,34.7,25.0,21.0,21.0,333.0,0.0,0.0,712.44,599.0,0.8407725562854416,10.659999999999997,0.008232295930187657
8483575,2023,Matt Murray,DAL,G,all,1,3600.0,2.04,0.0,54.0,1.73,3.0,6.71,8.0,25.43,23.0,0.74,0.0,13.91,11.0,9.75,13.0,2.0,30.0,3.0,2.0,1.14,0.43,0.47,0.0,0.0,0.0,19.0,0.0,0.0,25.43,23.0,0.9044435705859222,2.04,0.034
8478971,2023,Connor Ingram,ARI,G,all,50,168176.0,144.31,136.0,2917.0,108.38,153.0,379.99,325.0,1553.29,1461.0,45.99,7.0,852.69,748.0,610.58,784.0,137.27,1602.0,386.0,162.0,45.34,46.97,52.0,59.0,39.0,38.0,767.0,0.0,0.0,1553.29,1325.0,0.8530280887664249,8.310000000000002,0.0029647512130149376
8477293,2023,Antti Raanta,CAR,G,all,24,75911.0,53.74,63.0,946.0,34.13,67.0,129.16,93.0,524.33,493.0,27.36,1.0,268.66,216.0,204.98,268.0,50.94,507.0,132.0,69.0,14.15,16.24,23.36,25.0,19.0,19.0,238.0,0.0,0.0,524.33,430.0,0.8200942154749871,-9.259999999999998,-0.0073190973640183885
8475883,2023,Frederik Andersen,CAR,G,all,16,54773.0,40.19,28.0,788.0,29.44,47.0,109.31,81.0,438.17,410.0,19.92,1.0,229.37,199.0,170.64,239.0,37.79,443.0,113.0,38.0,12.35,14.86,12.98,11.0,13.0,4.0,194.0,0.0,0.0,438.17,382.0,0.8718077458520666,12.189999999999998,0.013353294506417394
8479394,2023,Carter Hart,PHI,G,all,26,87311.0,67.3,68.0,1486.0,50.25,68.0,181.29,146.0,745.13,727.0,27.06,1.0,405.09,355.0,299.29,387.0,63.33,783.0,178.0,68.0,22.37,23.02,21.92,34.0,19.0,15.0,457.0,0.0,0.0,745.13,659.0,0.8844094319112101,-0.7000000000000028,-0.00048103904433576715
8477465,2023,Tristan Jarry,PIT,G,all,51,164438.0,135.62,133.0,2765.0,101.5,148.0,360.38,256.0,1496.48,1369.0,52.93,3.0,805.9,710.0,599.12,800.0,129.74,1555.0,348.0,150.0,44.74,43.28,47.6,44.0,50.0,39.0,712.0,4.0,2.0,1496.48,1236.0,0.8259382016465305,2.6200000000000045,0.0009559834101606702
8477831,2023,Pheonix Copley,LAK,G,all,8,26177.0,20.34,23.0,372.0,14.47,16.0,44.29,32.0,194.81,177.0,7.71,0.0,104.85,98.0,75.69,94.0,19.01,186.0,59.0,21.0,5.46,7.23,7.66,7.0,10.0,6.0,106.0,0.0,0.0,194.81,154.0,0.7905138339920948,-2.66,-0.00609695534247622
8471734,2023,Jonathan Quick,NYR,G,all,27,94964.0,78.84,69.0,1579.0,56.53,98.0,204.62,133.0,839.2,771.0,27.91,1.0,449.55,427.0,330.82,419.0,75.41,846.0,219.0,84.0,24.7,27.52,26.62,23.0,34.0,12.0,430.0,8.0,4.0,839.2,702.0,0.836510962821735,9.840000000000003,0.006217092793058424
8478905,2023,Ivan Fedotov,PHI,G,all,3,7269.0,4.63,10.0,116.0,3.51,3.0,14.1,13.0,57.23,53.0,2.44,0.0,30.97,25.0,23.87,28.0,4.56,60.0,14.0,5.0,1.75,1.55,1.33,4.0,5.0,1.0,37.0,0.0,0.0,57.23,43.0,0.7513541848680763,-5.37,-0.04432521667354519
8479406,2023,Filip Gustavsson,MIN,G,all,45,151593.0,124.16,129.0,2589.0,94.26,103.0,315.78,282.0,1340.41,1283.0,42.92,5.0,740.16,629.0,517.86,685.0,118.74,1395.0,310.0,131.0,40.7,38.73,44.73,53.0,39.0,37.0,753.0,0.0,0.0,1340.41,1154.0,0.8609306107832677,-4.840000000000003,-0.001915655736082802
8480313,2023,Logan Thompson,VGK,G,all,46,158728.0,123.56,119.0,2729.0,90.88,142.0,335.1,223.0,1352.0,1298.0,45.33,3.0,733.88,710.0,536.88,671.0,118.03,1411.0,328.0,128.0,39.71,40.65,43.21,45.0,38.0,36.0,862.0,0.0,0.0,1352.0,1179.0,0.8720414201183432,4.560000000000002,0.001723703442366817
8480051,2023,Cayden Primeau,MTL,G,all,23,79490.0,69.58,66.0,1472.0,52.69,72.0,185.6,173.0,756.46,731.0,21.08,2.0,415.68,359.0,301.48,378.0,66.23,799.0,182.0,70.0,22.73,23.23,23.62,26.0,25.0,15.0,421.0,2.0,1.0,756.46,665.0,0.8790947307194035,3.5799999999999983,0.0027022266951817826
8476341,2023,Anton Forsberg,OTT,G,all,30,94194.0,76.68,84.0,1539.0,51.71,94.0,194.6,143.0,790.22,765.0,27.49,6.0,410.19,364.0,308.86,382.0,71.41,790.0,181.0,97.0,21.2,22.46,33.03,35.0,22.0,27.0,471.0,2.0,1.0,790.22,681.0,0.8617853256055276,-7.319999999999993,-0.004662717370533151
8480382,2023,Alexandar Georgiev,COL,G,all,63,218277.0,187.97,183.0,3488.0,131.04,210.0,444.13,325.0,1871.78,1771.0,65.92,2.0,986.81,849.0,713.88,951.0,175.87,1830.0,470.0,227.0,50.31,58.74,78.93,57.0,60.0,66.0,961.0,4.0,2.0,1871.78,1588.0,0.848390302279114,4.969999999999999,0.0013661540153108204
8478433,2023,Felix Sandstrom,PHI,G,all,5,15809.0,10.9,17.0,231.0,8.12,13.0,26.6,16.0,110.58,96.0,4.73,0.0,59.29,49.0,41.5,54.0,10.27,110.0,27.0,13.0,3.02,3.52,4.36,9.0,4.0,4.0,81.0,0.0,0.0,110.58,79.0,0.7144149032374751,-6.1,-0.02315136947308495
